Station_Name,Code,Latitude,Longitude
LOHARU,LHU,28.427487,75.80208
LOWER HALFLONG,LFG,25.191724,93.021491
LUNI,LUNI,26.002916,73.002594
LUSHALA,LAL,21.391962,70.326452
LABHA,LAV,25.439608,87.745152
LALBAGH COURT ROAD,LCAE,24.173945,88.246653
LOKDHIKHERA,LDE,21.580139,78.854836
LUNIDHAR,LDU,21.715881,71.086601
LEHRAGAGA,LHA,29.937797,75.810352
LACHYAN,LHN,17.32186,75.984202
LANJIGARH ROAD,LJR,19.943907,83.400971
LAKHERI,LKE,25.640134,76.192672
LAKADIYA,LKZ,23.340559,70.578395
LALGANJ,LLJ,26.172451,80.973205
LAKHAMANCHI,LMC,22.571702,71.14856
LAKSHMIBAINGR,LMNR,22.74151,75.857916
LONAND,LNN,18.040465,74.190234
LOVEDALE,LOV,11.382954,76.704756
LINGAMPALLI,LPI,17.483048,78.317185
LUSADIYA,LSD,23.685769,73.421239
LOISINGHA,LSX,20.852125,83.51444
LATUR ROAD,LTRR,18.50614,76.844971
LUNSERIYA,LXR,22.584747,71.04442
MACHILIPATNAM,MTM,16.171834,81.138257
MADHUBANI,MBI,26.348893,86.076967
MAHESANA,MSH,23.603112,72.389172
MALDA TOWN,MLDT,25.016143,88.130132
MANIKPUR,MKP,25.06352,81.093691
MARIANI,MXN,26.65327,94.308624
MAYILADUTURAI JUNCTION,MV,11.09503,79.628302
MHOW,MHOW,22.555704,75.770891
MIRZAPUR,MZP,25.134931,82.568981
MUDKHED,MUE,19.147854,77.509863
MURI,MURI,23.374523,85.86753
MUZAFFARPUR,MFP,26.122248,85.377756
MADHA,MA,18.030577,75.546196
MANGALAGIRI,MAG,16.437618,80.564744
MARARIKULAM,MAKM,9.597661,76.317739
MANTHRALAYAM ROAD,MALM,15.948961,77.299331
MANINAGAR,MANI,22.998847,72.611528
MAVUR ROAD,MARD,10.690935,79.628648
MANGRA,MAZ,23.882546,84.112947
MUNABAO,MBF,25.742964,70.276815
MARWARBHINMAL,MBNL,25.000931,72.27578
MUMBAI CHITRAPATHI SHIVAJI TERMINAL,MBVT,18.943919,72.835777
MECHEDA,MCA,22.413994,87.857493
MACHERLA,MCLA,16.469747,79.438447
MULACALACHERUVU,MCU,13.802158,78.264615
MANDOR,MDB,26.350758,73.042017
MAKHDUMPUR GAYA,MDE,25.076941,84.978914
MANDAL,MDL,25.439322,74.593669
MADHOPUR PUNJAB,MDPB,32.359686,75.595099
MANDASOR,MDS,24.075805,75.076191
MASAIPET,ME,17.907606,78.462761
MELUSAR,MELH,28.209814,74.534487
MADURAI EAST,MES,9.909087,78.134572
MUSTAFABAD,MFB,30.180752,77.122901
MISRAULI,MFL,26.114194,81.848326
MODELGRAM,MG,30.891845,75.83638
MANGLIYAGAON,MGG,22.815275,75.918257
MURAGACHA,MGM,23.529465,88.421229
MONGHYR,MGR,25.377595,86.481477
MOHADIPRGNLNG,MHAD,20.862972,74.779439
MAHAJAN,MHJ,28.793561,73.854131
MAHPUR,MHO,25.605095,83.246571
MANHERU,MHU,28.701232,76.203198
MANIKUL,MIK,22.920225,86.066899
MIRHAKUR,MIQ,27.150672,77.865922
MEJA ROAD,MJA,25.221598,82.08908
MAJHOWLIA,MJL,26.802057,84.618603
MAJRI JUNCTION,MJRI,20.139327,79.043185
MIRANPURKATRA,MK,28.037125,79.674868
MARWARKHARA,MKHR,27.060198,72.129798
MAKRANA JUNCTION,MKN,27.037641,74.723596
MADDIKERA,MKR,15.256737,77.412016
MUKTSAR,MKS,30.478747,74.514651
MORAK,MKX,24.732522,75.973816
MALLAPPAGATE,MLGT,15.225563,77.387802
MOHANLALGANJ,MLJ,26.687257,80.98416
MALUR,MLO,12.992609,77.940589
MELATTUR,MLTR,11.065338,76.272892
MULLANPUR,MLX,30.837974,75.664932
MUHAMMADABAD,MMA,26.026023,83.376692
MUTHALAMADA,MMDA,10.628058,76.773104
MAHUAMILAN,MMLN,23.666862,84.801562
MAHALIMARUP,MMV,22.757147,85.879846
MANIHARIGHAT,MNG,25.342746,87.620423
MANANPUR,MNP,25.124271,86.145048
MANNANUR,MNUR,10.749394,76.323425
MOHOL,MO,17.805491,75.676004
MORIBERA,MOI,25.035304,73.135959
MODRAN,MON,25.187467,72.447339
MALOUT,MOT,30.185283,74.496068
MANANWALA,MOW,31.61275,74.966474
MUNDHAPANDE,MPH,28.800128,78.939008
MAKARPURA,MPR,22.233443,73.175907
MALKHAID ROAD,MQR,17.146921,77.173567
MOTAJADRA,MQZ,21.08427,71.71207
MORDAR,MRDD,21.742714,76.449651
MARPALLI,MRF,17.54592,77.771985
MAROLI,MRL,21.020429,72.890584
MAURANIPUR,MRPR,25.260794,79.136977
MATUNGA ROAD,MRU,19.028407,72.846789
MASUDAN,MSDN,25.234856,86.357642
MASKANWA,MSW,27.001154,82.359565
METTUR,MTE,11.80483,77.823499
MOTIPURACHAUKI,MTPC,24.609322,77.04863
MATMARI,MTU,16.046736,77.302824
MAGRA,MUG,22.98296,88.369043
MULKI,MULK,13.068819,74.805284
MATHURAPUR,MUW,24.397558,86.637319
MANABAR,MVF,18.840095,82.696214
MALAVLI,MVL,18.744011,73.480891
MALWAN,MWH,26.017625,80.685824
MARWARLOHWAT,MWT,26.981813,72.590187
MAKHU,MXH,31.105962,74.982439
MAHUR,MXR,25.181848,93.112845
MALLIYAM,MY,11.0787,79.594793
MAHEJI,MYJ,20.768925,75.424585
MIYANA,MYN,24.857021,77.472827
METYALSOHAR,MYX,24.857337,77.473498
MAUHARI,MZH,23.118752,81.770101
MANJURI ROAD,MZZ,21.012106,86.319589
MADARIHAT,MDT,26.694628,89.274727
MADHUPUR,MDP,24.27091,86.642686
MAHOBA,MBA,25.306884,79.848865
MANAMADURAI,MNM,9.699074,78.454027
MANKAPUR,MUR,27.039633,82.228189
MARWAR JUNCTION,MJ,25.720271,73.609242
MEERUT CITY,MTC,28.979162,77.674856
MIDNAPORE,MDN,22.42533,87.307595
MOKAMA,MKA,25.392401,85.913683
MUGHAL SARAI,MGS,25.276871,83.117341
MURKEONGSELEK,MZS,27.829323,95.219384
MYSORE,MYS,12.31753,76.646361
MANDI ADMAPUR,ADR,29.28333,75.468775
MAVAL,MAA,24.432069,72.710499
MADHAPUR ROAD,MADP,23.232192,69.746349
MAHE,MAHE,11.698855,75.546685
MALIYA,MALX,21.159315,70.299517
MANKI,MANK,14.174713,74.493762
MAUR,MAUR,30.062854,75.228213
MURSHIDABAD,MBB,24.177001,88.281473
MAIBANG,MBG,25.305254,93.135799
MADHOSINGH,MBS,25.249781,82.552813
MALWARA,MBW,24.792014,72.259716
MANCHERAL,MCI,18.87961,79.449454
MANCHILI,MCLE,16.663452,81.614209
MIRCHADHORI,MCQ,24.292484,82.794188
MACHARYA,MCV,28.740984,78.798772
MADHABPUR,MDBP,22.120034,88.348181
MURADI,MDF,23.593108,86.809388
MUHAMMADGANJ,MDJ,24.42652,83.870223
MANDARHILL,MDLE,24.805844,87.026242
MODPUR,MDPR,22.26241,69.812018
MANDAVALLI,MDVL,16.518988,81.161066
MERTA CITY,MEC,26.651946,74.034995
MAUAIMMA,MEM,25.697999,81.913351
MALERKOTLA,MET,30.515651,75.873274
MAHALAM,MFM,30.997448,74.698028
MUDIGUBBA,MGB,14.349735,77.994753
MANIGACHI,MGI,26.214509,86.146217
MCCLUSKIEGANJ,MGME,23.652347,84.94135
MANGROLLA,MGRL,21.155648,73.190079
MHMDVDKHEDA ROAD,MHD,22.819404,72.752107
MAHWAL,MHL,26.301822,85.126144
MUHAMMADPUR,MHP,26.237401,85.853271
MAHUVA JUNCTION,MHV,21.09419,71.756342
MILAK,MIL,28.612489,79.164293
MIRA ROAD,MIRA,19.279742,72.856155
MAJBAT,MJBT,26.78547,92.288095
MAKUM JUNCTION,MJN,27.48703,95.439325
MANJESHWAR,MJS,12.72486,74.888143
MANKATHA,MKB,25.207349,86.056613
MAKKAJIPALLI,MKJ,14.196494,77.628468
MARKONA,MKO,21.195195,86.595823
MAKRERA,MKRA,26.299417,74.51206
MOKALSAR,MKSR,25.625431,72.518685
MALHOUR,ML,26.854188,81.040969
MALIHABAD,MLD,26.930794,80.715113
MANAKLAO,MLH,26.487657,73.002743
MALKAPURAM,MLK,15.368971,77.967585
MALIPUR,MLPR,26.281295,82.630897
MALUGUR,MLU,13.871476,77.534441
MAULAALI,MLY,17.440601,78.550764
MAHMUDABADAVDH,MMB,27.288464,81.115018
MAHADANAPURAM,MMH,10.9536,78.299088
MANDAPAM,MMM,9.280895,79.157456
MARWARMATHANYA,MMY,26.532848,72.979234
MANDIRHASAUD,MNDH,21.226482,81.772653
MUNIGUDA,MNGD,19.627814,83.488387
MAINPURI,MNQ,27.216968,79.035126
MUNGAOLI,MNV,24.402487,78.111845
MANOHARABAD,MOB,17.75539,78.454117
MULI ROAD,MOL,22.676273,71.43484
MUDDANURU,MOO,14.689279,78.396116
MOTICHUR,MOTC,29.980847,78.177549
MOHRI,MOY,30.255564,76.85034
MADANAPALLE ROAD,MPL,13.643881,78.554302
MANGALAMPETA,MPT,13.570908,79.074844
MIRKHAL,MQL,19.203781,76.915537
MALSIANSHAHKHT,MQS,31.110123,75.354102
MORENA,MRA,26.500803,78.003677
MERAMANDOLIL,MRDL,20.802658,85.305079
MORWANI,MRN,23.2762,74.977984
MURARAI,MRR,24.440899,87.858757
MARSUL,MRV,19.234478,77.099344
MURSHADPUR,MSDR,29.573047,78.376243
MISROD,MSO,23.169007,77.458094
MASUR,MSR,17.404947,74.144729
MANSA,MSZ,29.988115,75.404466
MATAUNDH,MTH,25.41971,80.151418
MAILAM,MTL,12.160465,79.601648
MULTAI,MTY,21.783143,78.262662
MAHUGARHA,MUGA,24.628254,77.242402
MURHIPAR,MUP,21.183351,81.148986
MUGAIYUR,MUY,11.97761,79.302991
MALIGURA,MVG,18.953498,82.638749
MAVELIKARA,MVLK,9.239683,76.545855
MALLIVIDU,MVW,17.971875,83.172702
MORDADTANDA,MWK,20.679968,74.915832
MALLANWALAKHAS,MWX,31.047327,74.813651
MANDRAK,MXK,27.768545,78.110383
MALAKPETKCG,MXT,17.376023,78.495113
MANDYA,MYA,12.529188,76.897134
MAYAKONDA,MYK,14.278015,76.086811
MUNDILYAMPAKKAM,MYP,11.996202,79.512475
MAYYANAD,MYY,8.838179,76.647684
MIRZAPALI,MZL,18.017906,78.415592
MADDUR,MAD,12.604802,77.049439
MADURAI JUNCTION,MDU,9.92035,78.110311
MAILANI,MLN,28.284136,80.348301
MANDUADIH,MUV,25.299905,82.972143
MANMAD,MMR,20.249809,74.438102
MATHURA,MTJ,27.478088,77.672916
MERTA ROAD,MTD,26.727757,73.917619
MIRAJ,MRJ,16.820745,74.638594
MORADABAD,MB,28.831657,78.765412
MUMBAI CENTRAL,BCT,18.970955,72.819276
MURTAJAPUR,MZR,20.736228,77.354531
MANDIBAMORA,MABA,24.053506,78.082328
MADURE,MADR,15.801687,73.813614
MAHOLI,MAHO,27.648672,80.476889
MALIYAMIYANA,MALB,23.10384,70.755067
MANGALMAHUDI,MAM,22.848934,74.103469
MORAPPUR,MAP,12.124362,78.394087
MARIAMMANKOVIL,MAV,10.773868,79.198875
MARWARBAGRA,MBGA,25.209084,72.59437
MARWARBALIA,MBSK,27.35833,74.545562
MANDIDABWALI,MBY,29.966405,74.700532
MANJATTIDAL,MCJ,10.792517,78.731844
MUKUNDARAYAPURM,MCN,12.97803,79.289335
MANCHESWAR,MCS,20.322112,85.845273
MACHAVARAM,MCVM,16.025559,80.541954
MALAD,MDD,19.186774,72.848866
MANENDRAGARH,MDGR,23.219612,82.19762
MADHUKUNDA,MDKD,23.626943,86.869508
MUNDALARAM,MDLM,23.727239,75.107082
MADHIRA,MDR,16.92176,80.366387
MADHAVNAGAR,MDVR,16.886311,74.575302
MEDCHAL,MED,17.639876,78.475073
MAHIDPUR ROAD,MEP,23.567527,75.500372
MUKERIAN,MEX,31.940764,75.612657
MUFTIGANJ,MFJ,25.706407,82.821561
MAHROI,MFQ,23.951055,80.919767
MUGAD,MGD,15.447553,74.904905
MANIGRAM,MGLE,24.343309,88.108176
MEGHNAGAR,MGN,22.907282,74.539833
MAGARWARA,MGW,26.524334,80.430902
MAHADEVPARA,MHDP,23.681001,72.950219
MAHANADI,MHN,26.869975,88.264246
MAHUDA,MHQ,23.747493,86.270321
MADHI,MID,21.14581,73.24281
MIHINPURWA,MIN,28.027241,81.384479
MITHA,MITA,24.083384,71.680641
MALKAJGIRI,MJF,17.44817,78.529401
MAJORDA,MJO,15.313679,73.921943
MARAMJHIRI,MJY,21.944414,77.883099
MARKUNDI,MKD,25.017701,80.947423
MAKALIDURGA,MKL,13.410042,77.509414
MUKTAPUR,MKPR,25.884612,85.795581
MACHHAKUNDA,MKRD,18.567077,82.667065
MUKHTIARBALWAR,MKT,22.385367,75.977985
MALPURA,MLA,26.295334,75.388741
MALHARGARH,MLG,24.266381,74.973583
MALIYAHATINA,MLHA,21.1593,70.299496
MALTHAN,MLM,18.368924,74.72432
MALASA,MLS,26.288747,79.906997
MALLARPUR,MLV,24.07985,87.726452
MALARNA,MLZ,26.23128,76.534817
MAHAMANDIR,MMC,26.309362,73.038638
MADURANTAKAM,MMK,12.504263,79.892993
MAMBALAPPATTU,MMP,11.952486,79.373849
MANDAMARI,MMZ,18.969839,79.46991
MANDIDHANAURA,MNDR,28.952731,78.26132
MANGAON,MNI,18.247469,73.275756
MANAKSAR,MNSR,29.680058,74.383741
MANGANALLUR,MNX,11.024363,79.649975
MONDH,MOF,25.42762,82.485228
MAMAN,MOM,28.332812,77.861416
MOHITNAGAR,MOP,26.530343,88.669409
MOTH,MOTH,25.741148,78.948647
MANAPARAI,MPA,10.607511,78.417918
MOORTHIPALAYAM,MPLM,11.021333,78.022791
MEDAPADU,MPU,17.005329,82.096479
MUNROTURUTTU,MQO,8.994575,76.611557
MURUKKAMPUZHA,MQU,8.613663,76.830163
MUNIRABAD,MRB,15.308536,76.335467
MURDESHWAR,MRDW,14.100705,74.505565
MURLIGANJ,MRIJ,25.8885,87.000094
MORINDA,MRND,30.794198,76.503936
MATHURA CANT.,MRT,27.490918,77.685146
MARWARRANAWAS,MRWS,25.668726,73.741414
MAHESKHUNT,MSK,25.461105,86.641724
MASODHA,MSOD,26.707989,82.125833
MAHESHARISNDHN,MSSD,30.84819,74.992555
MATLABPUR,MTB,28.990386,78.656994
MOTIPUR,MTR,26.25718,85.168577
MUSRA,MUA,21.15415,80.877807
MANUGURU,MUGR,17.897613,80.811559
MEERUT CANT.,MUT,29.016097,77.686785
MOHIUDDINPUR,MUZ,28.885856,77.621999
MORBI,MVI,22.824462,70.831177
MILAVITTAN,MVN,8.811394,78.087789
MAIRWA,MW,26.240136,84.151384
MALLESWARAM,MWM,13.002237,77.562639
MAHALAKSHMI,MX,18.982366,72.823946
MOKHOLI,MXL,26.161428,76.461268
MIYAGAMKARJAN,MYG,22.050733,73.120308
MALLIYALA,MYL,15.397912,77.777586
MAIHAR,MYR,24.255737,80.763625
MIRZACHEUKI,MZC,25.258674,87.497936
MUAZZAMPUR NARAYAN,MZM,29.583562,78.222779
MOTURU,OTR,16.440582,81.05204
,,,
MAHBUBNAGAR,MBNR,16.75748,77.999386
MAKSI,MKC,23.252007,76.159361
MANGALORE,MAQ,12.86604,74.88014
MAU,MAU,25.93944,83.563806
METTUPALAIYAM,MTP,11.300217,76.934957
MIRYALAGUDA,MRGA,16.860421,79.533451
MOTIHARI,MKI,26.63087,84.905589
MUMBAI CST,CSTM,18.944213,72.836055
MUZAFFAR NAGAR,MOZ,29.469151,77.708364
MAHBUBABAD,MABD,17.597836,80.000118
MATHERAN,MAE,18.989689,73.270931
MEHSI,MAI,26.354858,85.09631
MALKAPUR ROAD,MALK,21.904844,77.967529
MANINAGAR,MANI,22.998847,72.611528
MULANUR,MAR,12.661838,78.407141
MARIAHU,MAY,25.596992,82.597977
MUSTABADA,MBD,16.546997,80.731878
MAMBALAM,MBM,13.038383,80.227747
MARWARBIRTHI,MBT,27.097449,72.280506
MANDAPAMCAMP,MC,9.281245,79.134564
MADIMANGALAM,MCL,12.598902,79.185971
MOTIHARI COURT,MCO,26.630873,84.905594
MUMBAI CENTRAL,BCT,18.970955,72.819276
MANDHANA JUNCTION,MDA,26.557171,80.222972
MANDIDIP,MDDP,23.093845,77.511313
MANDHAR,MDH,21.337498,81.704426
MODUKURU,MDKU,16.124944,80.583169
MODINAGAR,MDNR,28.828833,77.572427
MURDESHWAR,MRDW,14.100705,74.505565
MARWARMUNDWA,MDW,27.063325,73.815894
MARINELINES,MEL,18.945344,72.82375
MALETHUKANAK,MEQ,26.603733,82.124962
MUSAFIRKHANA,MFKA,26.379404,81.799618
MANDLAFORT,MFR,22.586299,80.356071
MANDAGERE,MGF,12.729533,76.37901
MANGOLPURI,MGLP,28.683425,77.091295
MAHISGAON,MGO,18.109553,75.495442
MARAHRA,MH,27.747273,78.55551
MAGHAR,MHH,26.750044,83.133823
MAHENDRAGARH,MHRG,28.280758,76.148488
MIHRAWAN,MIH,25.870944,82.694003
MAIKALGANJ,MINJ,27.809681,80.069292
MARIPAT,MIU,28.587456,77.495619
MAJHAGAWAN,MJG,24.91367,80.811739
MAJHOLAPAKARYA,MJZ,28.818112,79.890381
MORKADHANA,MKDN,22.111245,78.502011
MARIKUPPAM,MKM,12.919048,78.263747
MALIKPETH,MKPT,17.876261,75.635075
MAKRONIA,MKRN,23.866565,78.810033
MALKAPUR,MKU,20.892244,76.203188
MODNIMB,MLB,17.916457,75.405336
MANDALGARH,MLGH,25.194153,75.081011
MANGALIYAWAS,MLI,26.281066,74.495869
MELMARUVATTUR,MLMR,12.428402,79.833011
MALSAILU,MLSU,19.867706,77.122846
MALLANWAN,MLW,27.036788,80.158857
MAHIM,MM,19.040776,72.847048
MAHESHMUNDA,MMD,24.232483,86.389282
MADANMAHAL,MML,23.159969,79.921025
MANDASA ROAD,MMS,18.840352,84.493988
MANKAR,MNAE,23.420165,87.555727
MANDA ROAD,MNF,25.163219,82.237365
MANOHARGANJ,MNJ,25.52428,81.558538
MUNDIKOTA,MNU,21.373015,79.83516
MANKARAI,MNY,10.772055,76.500533
MOGA,MOGA,30.817655,75.168542
MOLAKALMURU,MOMU,14.708953,76.748632
MOR,MOR,25.431011,85.858165
MANOHARPUR,MOU,22.373948,85.19733
MAHIPAL ROAD,MPLR,24.287496,88.191244
MOHAMMADKHERA,MQE,23.384122,76.664738
MERALGRAM,MQX,24.197383,83.710034
MURIBAHAL,MRBL,20.385833,83.017121
MANAURI,MRE,25.469878,81.66224
MARKAPUR ROAD,MRK,15.714273,79.301912
MARAMPALLI,MRPL,16.84432,81.634313
MIRTHAL,MRTL,32.112536,75.608165
MASJID,MSD,18.951945,72.838532
MAHASAMUND,MSMD,21.113385,82.103941
MANSURPUR,MSP,29.356769,77.718494
MASIT,MST,27.27619,80.251264
METURDAM,MTDM,11.804801,77.823495
MITHAPUR,MTHP,22.412134,69.009236
MUTTARASANALLUR,MTNL,10.866303,78.648789
MUTUPET,MTT,10.402689,79.49877
MURADNAGAR,MUD,28.759225,77.507029
MUNUMAKA,MUK,16.191007,79.982032
MAHUAWA KHURD,MUUA,26.857976,83.601735
MUNDHEWADI,MVE,17.74183,75.706387
MAVLI JUNCTION,MVJ,24.79459,73.973532
MANWATH ROAD,MVO,19.358366,76.534999
MHASAVAD,MWD,20.870722,75.458757
MAHANSAR,MWR,28.199527,75.031297
MARAUDA,MXA,21.15932,81.359553
MORTHALA,MXO,24.502965,72.803644
MAHUARIYA,MXY,24.227144,83.310018
MIYAGAMKJNNG,MYGL,22.050753,73.12029
MEMARI,MYM,23.172787,88.095897
MAYANOOR,MYU,10.955104,78.236888
MANZURGARHI,MZGI,27.957778,78.101114
MANSI,MNE,25.509263,86.55409
MARWARKORI,KOF,24.91214,72.273492
NAGARSOL,NSL,20.101302,74.543233
NAGORE,NCR,10.818616,79.846185
NALANDA,NLD,25.122828,85.463112
NANDGAON,NGN,20.309254,74.660102
NARKATIAGANJ,NKE,27.105025,84.463983
NAUGARH,NUH,27.275277,83.088214
NEW COOCHBEHAR,NCB,26.353084,89.469629
NEWMAL JUNCTION,NMZ,26.874239,88.725198
NIMACH,NMH,24.463205,74.849144
NAMRUP,NAM,27.196873,95.314463
NASRALA,NAS,31.488041,75.823814
NAZIRGANJ,NAZJ,25.724437,85.806955
NABADWIPDHAM,NDAE,23.398029,88.356877
NANDGANJ,NDJ,25.544949,83.39758
NUDURUPADU,NDPU,16.273068,80.193177
NIDIGALLU,NDZ,13.988589,79.660995
NIVARI,NEW,25.328259,78.820278
NAGARNABI,NGF,24.590729,87.868425
NAGERCOILOA,NGK,8.174758,77.444031
NAGAUR,NGO,27.199688,73.723581
NEWGITLDADA JUNCTION,NGTG,26.035249,89.489295
NIHALGARH,NHH,26.460652,81.63304
NOHAR,NHR,29.192387,74.773473
NAILA,NIA,22.023282,82.564872
NILAJE,NILD,19.155547,73.080152
NIGAURA,NIQ,22.988412,81.867669
NAKKANADODDI,NKDO,15.165331,77.477236
NIRAKARPUR,NKP,19.991695,85.530414
NAMLI,NLI,23.455579,75.067068
NALBARI,NLV,26.451013,91.440528
NOMODA,NMD,26.279919,76.579218
NEWMISAMARI,NMM,26.809756,92.453082
NONERA,NNE,26.426415,78.305642
NANGUNERI,NNN,8.490178,77.663231
NRYNPURTATWAR,NNW,26.344499,76.635967
NOKHA,NOK,27.555061,73.475928
NAWAPARA ROAD,NPD,20.809618,82.562651
NEPANAGAR,NPNR,21.463952,76.397122
NIPANIVADGAON,NPW,19.587943,74.704497
NARODA,NRD,23.086147,72.658444
NARAINA,NRI,26.796259,75.192907
NORLIA ROAD,NRLR,20.041126,83.373204
NARI ROAD,NROD,21.759081,72.081919
NAGARUR,NRR,15.542769,77.313353
NARWASI,NRWI,28.839345,75.352176
NALLASOPARA,NSP,19.417702,72.818954
NANJANGUD TOWN,NTW,12.122107,76.684435
NUA,NUA,28.058357,75.285539
NARELA,NUR,28.846624,77.085324
NAVADE ROAD,NVRD,19.05288,73.103552
NALWAR,NW,16.936227,77.019465
NAWALGARH,NWH,27.843981,75.246283
NUAGAON,NXN,22.387301,84.94265
NAYADUPETA,NYP,13.908012,79.901471
NAGBHIR,NAB,20.580263,79.700249
NAGPUR,NGP,21.152436,79.088706
NALGONDA,NLDA,17.06138,79.283388
NANDURBAR,NDB,21.374162,74.244915
NARASAPUR,NS,16.455842,81.699028
NELLORE,NLR,14.462607,79.989882
NEW DELHI,NDLS,28.642182,77.220601
NEW TINSUKIA,NTSK,27.479929,95.334009
NIZAMABAD,NZB,18.679219,78.103688
NAWA CITY,NAC,27.029293,74.998865
NANDGAON ROAD,NAN,16.387714,73.730596
NARASINGAPALLI,NASP,17.606393,82.89049
NIMBHORA,NB,21.160951,75.975274
NAVABPALEM,NBM,16.832301,81.606594
NAYAAZADPUR,NDAZ,28.714147,77.167222
NIDAMANURU,NDM,16.507086,80.7317
NANDESARI,NDR,22.418001,73.095172
NEMEM,NEM,8.453822,77.010466
NAGARI,NG,13.307047,79.579507
NAGINA,NGG,29.437776,78.424121
NAGOTHANE,NGTN,18.540087,73.140958
NAHARKATIYA,NHK,27.289213,95.329693
NIDUR,NID,11.127802,79.645341
NIMITITA,NILE,24.635412,87.982653
NIRA,NIRA,18.104908,74.208306
NAGERCOIL TOWN,NJT,8.199979,77.419964
NAIKHERI,NKI,23.200803,75.682064
NIMARKHERI,NKR,22.11085,76.151172
NALIYA,NLY,23.205319,68.868288
NIDAMANGALAM,NMJ,10.774058,79.41409
NEWMAYNAGURI,NMX,26.578328,88.822616
NANGLOI,NNO,28.686541,77.057201
NOSARIA,NOA,28.121678,74.560549
NIPANIA,NPI,21.826724,82.044564
NEPALGANJ ROAD,NPR,28.011471,81.601206
NARAJMARTHAPUR,NQR,20.459947,85.780023
NAGIREDDIPALLI,NRDP,17.422841,78.940305
NARAIKKINAR,NRK,8.862662,77.8418
NURMAHAL,NRM,31.081551,75.601341
NARSIPATNAM ROAD,NRP,17.452218,82.724174
NAGARIASADAT,NRS,28.550148,79.205693
NOADARDHAL,NRX,23.433974,87.74516
NISUI,NSU,28.291354,79.236841
NETAWAL,NTWL,24.861246,74.460003
NAVAGADH,NUD,21.764123,70.616401
NAWAGAON,NVG,22.087907,78.437315
NAVSARI,NVS,20.948134,72.91308
NAGARWARA,NWA,22.211007,80.123375
NAUPADA JUNCTION,NWP,18.579138,84.282922
NAYANDAHALLI,NYH,12.941284,77.520579
NEYYATTINKARA,NYY,8.410331,77.081555
NADIAD,ND,22.694944,72.85613
NAGDA,NAD,23.456155,75.412704
NAINPUR,NIR,22.425782,80.10919
NANDALUR,NRE,14.26527,79.105921
NANDYAL,NDL,15.468162,78.472541
NARWANA,NRW,29.589183,76.109016
NEW ALIPURDUAR,NOQ,26.485963,89.541374
NEW FARAKKA,NFK,24.794909,87.915628
NIDADAVOLU,NDD,16.897044,81.674385
NOLI,NOLI,28.746628,77.311265
NGHAZIABAD,GZN,28.674629,77.438045
NAGARGALI,NAG,15.423604,74.621334
NANA,NANA,24.924682,73.109824
NATHNAGAR,NAT,25.236615,86.934932
NABENAGAR ROAD,NBG,24.65348,84.094159
NIBHAPUR,NBP,25.599401,82.252079
NANDRE,NDE,16.963544,74.558681
NARDANA,NDN,21.177727,74.828277
NATHDWARA,NDT,24.912225,73.913917
NENPUR,NEP,22.847481,72.724455
NINGALA JUNCTION,NGA,22.027838,71.708723
NAGARI,NG,13.307047,79.579507
NAGLATULA,NGLT,26.924172,77.420294
NAGROTA,NGRT,32.108249,76.388795
NAUGANWAN,NGW,23.248291,75.15747
NANDOLDEHEGAM,NHM,23.173633,72.8158
NAGANAHALLI,NHY,12.378456,76.650702
NAIGAON,NIG,19.351654,72.846173
NIMDIH,NIM,22.994763,86.143831
NABIPUR,NIU,21.807246,73.030296
NAGRAKOTA,NKB,26.885895,88.917822
NARIKKUDI,NKK,9.592615,78.299801
NALIYA CANT.,NLC,23.205206,68.868261
NILOKHERI,NLKR,29.831647,76.925395
NAIMISHARANYA,NM,27.357668,80.484104
NIMKATHANA,NMK,27.741733,75.779284
NANDURA,NN,20.839045,76.459667
NARNAUL,NNL,28.044727,76.123985
NANPARA JUNCTION,NNP,27.86019,81.512771
NOAMUNDI,NOMD,22.152178,85.521316
NAGALAPALLE,NPL,17.460398,78.229536
NAPASAR,NPS,27.981214,73.563999
NIPHAD,NR,20.097075,74.080231
NERGUNDI,NRG,20.538106,85.958785
NARKHER,NRKR,21.46875,78.524992
NARHAN,NRN,25.747555,85.97558
NARAYNPURANANT,NRPA,26.088903,85.409101
NARASARAOPET,NRT,16.230016,80.040547
NOWROZABAD,NRZB,23.394511,80.980503
NAR TOWN,NTN,22.468859,72.706891
NATHWANA,NTZ,28.573091,73.823444
NUJELLA,NUJ,16.386752,81.022533
NEYVELI,NVL,11.539721,79.476959
NAVIPET,NVT,18.766714,78.016171
NIWAS ROAD,NWB,24.054559,82.013792
NIWAR,NWR,23.719533,80.369673
NAYAKHARADIA,NYK,27.038646,74.935563
NUZVID,NZD,16.650246,80.961808
NEW DELHI,NDLS,28.642182,77.220601
NADIKUDE,NDKD,16.590164,79.723143
NAGERCOIL JUNCTION,NCJ,8.174684,77.444016
NAJIBABAD,NBD,29.603228,78.334737
NANDED,NED,19.160221,77.311606
NANGAL DAM,NLDM,31.370755,76.373084
NASIK ROAD,NK,19.94746,73.842195
NEW BONGAIGAON,NBQ,26.475735,90.535969
NEW JALPAIGURI,NJP,26.682962,88.443409
NIDUBROLU,NDO,16.068035,80.557476
NORTH LAKHIMPUR,NLP,27.254856,94.111397
NAKSALBARI,NAK,26.679662,88.198475
NAWANDGI,NAW,17.227679,77.509003
